sample_id,label,fold,nearest_centroid,endpoint_adj_margin,generic_centroid_margin,a_l1,c_l1,a_predictive_mean,c_predictive_mean,a_inward_shrinkage,c_inward_shrinkage
1577836800000000000,0,-1,0,-8.147796630859375,7.101052761077881,0,0,0.10799677070742413,0.03782074878453722,3.892003229292576,3.962179251215463
1577840400000000000,0,-1,0,-8.105167388916016,7.128947734832764,0,0,0.07356977370514033,0.023867406424825145,3.9264302262948596,3.976132593575175
1577844000000000000,0,-1,0,-8.186153411865234,7.003575801849365,0,0,0.12258116230669511,0.042059489770115935,3.877418837693305,3.957940510229884
1577847600000000000,0,-1,0,-8.16268539428711,6.87808895111084,0,0,0.10900965335976777,0.036433851837252076,3.890990346640232,3.963566148162748
1577851200000000000,0,-1,0,-8.17306900024414,7.113317966461182,0,0,0.09916646887981885,0.036088888093620104,3.900833531120181,3.9639111119063797
1577854800000000000,0,-1,0,-8.152976989746094,7.296012878417969,0,0,0.09161415571663792,0.033695024446249056,3.908385844283362,3.9663049755537507
1577858400000000000,0,-1,0,-8.186174392700195,6.866389274597168,0,0,0.11318839403675017,0.040533270017356696,3.88681160596325,3.959466729982643
1577862000000000000,0,-1,0,-8.186420440673828,6.668576240539551,0,0,0.1301657513450472,0.04218126364566527,3.8698342486549526,3.957818736354335
1577865600000000000,0,-1,0,-8.145557403564453,6.991318225860596,0,0,0.0929532275835167,0.030010462581533667,3.9070467724164835,3.969989537418466
1577869200000000000,0,-1,0,-8.201536178588867,7.145236492156982,0,0,0.13102644496021906,0.052250637647156,3.868973555039781,3.947749362352844
1577872800000000000,0,-1,0,-8.193532943725586,7.029830455780029,0,0,0.14109926287578212,0.05262753834245139,3.858900737124218,3.9473724616575487
1577876400000000000,0,-1,0,-8.206771850585938,6.667552471160889,0,0,0.1407222092646035,0.04939636951593288,3.8592777907353963,3.9506036304840673
1577880000000000000,0,-1,0,-8.22506332397461,6.334420680999756,0,0,0.1700627215425812,0.05747485995560721,3.8299372784574186,3.942525140044393
1577883600000000000,0,-1,0,-8.247539520263672,6.339883804321289,0,0,0.19908098956088294,0.07683778670318023,3.800919010439117,3.92316221329682
1577887200000000000,0,-1,0,-8.210378646850586,6.657199382781982,0,0,0.15296704053163562,0.05185267887864195,3.8470329594683643,3.948147321121358
1577890800000000000,0,-1,0,-8.216194152832031,6.99816370010376,0,0,0.16631464121116807,0.072935820540367,3.833685358788832,3.927064179459633
1577894400000000000,0,-1,0,-8.255989074707031,6.374434947967529,0,0,0.21787706938869067,0.0900492715720773,3.782122930611309,3.9099507284279227
1577898000000000000,0,-1,0,-8.207094192504883,6.913337707519531,0,0,0.13591299693875922,0.05357306939003938,3.8640870030612406,3.9464269306099604
1577901600000000000,0,-1,0,-8.260379791259766,6.224118232727051,0,0,0.22247741137228702,0.08916401856395575,3.777522588627713,3.910835981436044
1577908800000000000,0,-1,0,-8.243743896484375,6.532397270202637,0,0,0.19731739197224565,0.08124245574805748,3.8026826080277543,3.9187575442519424
1577916000000000000,0,-1,0,-8.244817733764648,6.398981094360352,0,0,0.19309347385491152,0.07421119809648447,3.8069065261450885,3.9257888019035154
1577919600000000000,0,-1,0,-8.21091079711914,6.647449493408203,0,0,0.16268744960296413,0.05790040063924356,3.837312550397036,3.9420995993607564
1577923200000000000,0,-1,0,-8.213142395019531,7.1531081199646,0,0,0.14450586344046693,0.06155376166357009,3.855494136559533,3.93844623833643
1577926800000000000,0,-1,0,-8.26694107055664,6.255143165588379,0,0,0.23352971000362888,0.09528970916563545,3.766470289996371,3.9047102908343647
1577930400000000000,0,-1,0,-8.214527130126953,6.507976531982422,0,0,0.16003130839382407,0.05928294261169907,3.8399686916061757,3.940717057388301
1577934000000000000,0,-1,0,-8.248233795166016,6.256194114685059,0,0,0.2017579711115653,0.08257189087590583,3.798242028888435,3.9174281091240943
1577937600000000000,0,-1,0,-8.255107879638672,6.870338439941406,0,0,0.21939650558306076,0.11887936188171083,3.780603494416939,3.881120638118289
1577941200000000000,0,-1,0,-8.270429611206055,6.7102460861206055,0,0,0.23294935781399745,0.11684241856669285,3.7670506421860024,3.883157581433307
1577944800000000000,0,-1,0,-8.235355377197266,6.936750411987305,0,0,0.18061358209133352,0.07867699192972781,3.8193864179086665,3.921323008070272
1577948400000000000,0,-1,0,-8.162050247192383,7.301029205322266,0,0,0.09948902412711412,0.039056660732087405,3.9005109758728858,3.9609433392679128
1577952000000000000,0,-1,0,-8.241292953491211,6.9254961013793945,0,0,0.1836472374078855,0.07891254410598558,3.8163527625921145,3.9210874558940145
1577955600000000000,0,-1,0,-8.159900665283203,7.202028274536133,0,0,0.11158753996135692,0.04670221581132841,3.888412460038643,3.9532977841886714
1577959200000000000,0,-1,0,-8.205123901367188,7.206708908081055,0,0,0.14076650239160501,0.06448070363122413,3.859233497608395,3.935519296368776
1577962800000000000,0,-1,0,-8.23774528503418,6.9071760177612305,0,0,0.17465934611505438,0.07838284450709108,3.8253406538849455,3.921617155492909
1577966400000000000,0,-1,0,-8.198787689208984,7.148482322692871,0,0,0.13647764819465286,0.05632359777402755,3.863522351805347,3.9436764022259725
1577970000000000000,0,-1,0,-8.18026351928711,7.133964538574219,0,0,0.11171182069471434,0.04403090001923597,3.8882881793052855,3.955969099980764
1577973600000000000,0,-1,0,-8.265254974365234,6.642090797424316,0,0,0.21088421100963756,0.10052274376440119,3.7891157889903626,3.8994772562355986
1577977200000000000,0,-1,0,-8.243692398071289,6.791774749755859,0,0,0.16968985015001245,0.07631767128984648,3.8303101498499874,3.9236823287101537
1577980800000000000,0,-1,0,-8.247509002685547,6.926226615905762,0,0,0.17809316155239027,0.08178459644327553,3.82190683844761,3.9182154035567245
1577984400000000000,0,-1,0,-8.215322494506836,7.093100547790527,0,0,0.16165842482194606,0.07122811292280362,3.838341575178054,3.9287718870771964
1577988000000000000,0,-1,0,-8.222856521606445,6.912147521972656,0,0,0.14677482968475192,0.06153737974769482,3.8532251703152482,3.938462620252305
1577991600000000000,0,-1,0,-8.23958969116211,7.021678924560547,0,0,0.1565987622460145,0.07280432080832604,3.8434012377539855,3.927195679191674
1577995200000000000,0,-1,0,-8.247747421264648,7.006494045257568,0,0,0.19072240827789264,0.08815486577268637,3.8092775917221076,3.9118451342273137
1578002400000000000,0,-1,0,-8.291070938110352,6.166169166564941,0,0,0.2889369798587491,0.14872096990114442,3.7110630201412507,3.8512790300988557
1578006000000000000,0,-1,0,-8.286849975585938,6.216630458831787,0,0,0.2735008815698238,0.13056237924541753,3.7264991184301763,3.8694376207545824
1578009600000000000,0,-1,0,-8.274911880493164,6.404294013977051,0,0,0.24880675192459575,0.1287805977237686,3.7511932480754044,3.8712194022762314
1578013200000000000,0,-1,0,-8.265806198120117,6.675388813018799,0,0,0.23733438992630448,0.12468296490957699,3.7626656100736957,3.875317035090423
1578016800000000000,0,-1,0,-8.268758773803711,6.504162311553955,0,0,0.252956601184289,0.14381356990231126,3.747043398815711,3.8561864300976887
1578020400000000000,0,-1,0,-8.280130386352539,6.467342853546143,0,0,0.26095287296502373,0.144678894290855,3.739047127034976,3.855321105709145
1578024000000000000,0,-1,0,-8.288476943969727,6.4846296310424805,0,0,0.25504368053887727,0.13675114173022496,3.7449563194611226,3.863248858269775
1578027600000000000,0,-1,0,-8.247180938720703,6.852187633514404,0,0,0.20494332063181314,0.11568635317035669,3.795056679368187,3.8843136468296433
1578031200000000000,0,-1,0,-8.332437515258789,5.560035228729248,0,0,0.3837365603389279,0.24301661390748538,3.616263439661072,3.756983386092515
1578034800000000000,0,-1,0,-8.266460418701172,6.719347953796387,0,0,0.23750270087352987,0.1337399877100397,3.76249729912647,3.86626001228996
1578038400000000000,0,-1,0,-8.338253021240234,5.386953353881836,0,0,0.38857657175862603,0.21470342205228946,3.611423428241374,3.7852965779477104
1578042000000000000,0,-1,0,-8.338823318481445,4.999423027038574,0,0,0.41708178976684085,0.2520790273014392,3.582918210233159,3.747920972698561
1578045600000000000,0,-1,0,-8.299901962280273,6.28348445892334,0,0,0.2787412549184657,0.16090521512278672,3.7212587450815344,3.8390947848772132
1578049200000000000,0,-1,0,-8.2899169921875,6.428473472595215,0,0,0.2817084057336478,0.17099579041156282,3.7182915942663524,3.829004209588437
1578052800000000000,0,-1,0,-8.327383041381836,5.442420959472656,0,0,0.38908375831444797,0.22996358701722147,3.610916241685552,3.7700364129827784
1578056400000000000,0,-1,0,-8.276844024658203,6.3975725173950195,0,0,0.2840265575989786,0.19297343722875213,3.7159734424010216,3.807026562771248
1578060000000000000,0,-1,0,-8.353206634521484,4.740556716918945,0,0,0.46897687284329814,0.3039506524476326,3.531023127156702,3.6960493475523672
