sample_id,label,fold,nearest_centroid,endpoint_adj_margin,generic_centroid_margin,a_l1,c_l1,a_predictive_mean,c_predictive_mean,a_inward_shrinkage,c_inward_shrinkage
1577836800000000000,0,-1,0,-4.822591781616211,7.584243297576904,0,0,0.02733136800369166,0.02914195015928644,3.9726686319963083,3.9708580498407136
1577840400000000000,0,-1,0,-4.825857162475586,7.470934867858887,0,0,0.029138585345375674,0.03192412586159326,3.970861414654624,3.968075874138407
1577844000000000000,0,-1,0,-4.860254287719727,7.196156024932861,0,0,0.03709168720114119,0.04187115721606647,3.962908312798859,3.9581288427839336
1577847600000000000,0,-1,0,-4.808219909667969,7.773481369018555,0,0,0.01623683329800901,0.017290248541700436,3.983763166701991,3.9827097514582994
1577851200000000000,0,-1,0,-4.804487228393555,7.461513519287109,0,0,0.02316995819464213,0.02201223402325781,3.976830041805358,3.977987765976742
1577854800000000000,0,-1,0,-4.857122421264648,7.308273792266846,0,0,0.032196935017910745,0.033938016966664576,3.9678030649820895,3.9660619830333355
1577858400000000000,0,-1,0,-4.881992340087891,7.51045560836792,0,0,0.029093842241534926,0.033982955487844475,3.9709061577584652,3.9660170445121556
1577862000000000000,0,-1,0,-4.838823318481445,7.463137149810791,0,0,0.027081379864107052,0.030058046173189273,3.972918620135893,3.969941953826811
1577865600000000000,0,-1,0,-4.847158432006836,7.371832847595215,0,0,0.02985762901525327,0.03297515709741187,3.9701423709847465,3.967024842902588
1577869200000000000,0,-1,0,-4.954803466796875,7.077234268188477,0,0,0.04865049309369797,0.05915400722852246,3.951349506906302,3.9408459927714774
1577872800000000000,0,-1,0,-4.853580474853516,7.896725654602051,0,0,0.02045429725625975,0.025039405663165672,3.9795457027437404,3.9749605943368342
1577876400000000000,0,-1,0,-4.912824630737305,7.80674934387207,0,0,0.026936657153996495,0.034390770803524574,3.9730633428460034,3.9656092291964753
1577880000000000000,0,-1,0,-4.954683303833008,7.131556987762451,0,0,0.052575195629905064,0.06868850988030654,3.947424804370095,3.9313114901196933
1577883600000000000,0,-1,0,-4.909477233886719,7.688209533691406,0,0,0.026894884354134167,0.0333587070755992,3.9731051156458657,3.966641292924401
1577887200000000000,0,-1,0,-4.889892578125,7.838888168334961,0,0,0.027225271311600827,0.03522258789490964,3.972774728688399,3.9647774121050903
1577890800000000000,0,-1,0,-4.958257675170898,7.2767205238342285,0,0,0.0539403852715764,0.07297479184311854,3.9460596147284237,3.9270252081568815
1577894400000000000,0,-1,0,-4.877326965332031,7.762395858764648,0,0,0.029919469655284425,0.0380217788584953,3.9700805303447155,3.961978221141505
1577898000000000000,0,-1,0,-4.932390213012695,7.552409648895264,0,0,0.03764024795909,0.05046174578862526,3.96235975204091,3.9495382542113746
1577901600000000000,0,-1,0,-4.844722747802734,7.7977495193481445,0,0,0.021352737108936422,0.025532298252851852,3.9786472628910636,3.974467701747148
1577908800000000000,0,-1,0,-4.741449356079102,7.433532238006592,0,0,0.02342820119943315,0.023209538300710778,3.976571798800567,3.9767904616992893
