sample_id,label,fold,nearest_centroid,endpoint_adj_margin,generic_centroid_margin,a_l1,c_l1,a_predictive_mean,c_predictive_mean,a_inward_shrinkage,c_inward_shrinkage
1577836800000000000,0,-1,0,-6.691036224365234,6.831313133239746,0,0,0.09399132271483561,0.07595394167326568,3.9060086772851643,3.9240460583267343
1577840400000000000,0,-1,0,-6.673274993896484,6.728866100311279,0,0,0.08703604585131783,0.06347905563745636,3.9129639541486823,3.9365209443625435
1577844000000000000,0,-1,0,-6.685615539550781,6.801797866821289,0,0,0.09368573289675065,0.0731611085102831,3.9063142671032494,3.9268388914897168
1577847600000000000,0,-1,0,-6.690130233764648,6.738861083984375,0,0,0.09865330660278145,0.07352340769685305,3.9013466933972185,3.926476592303147
1577851200000000000,0,-1,0,-6.656156539916992,6.832646369934082,0,0,0.07550398815285644,0.055712667457337973,3.9244960118471437,3.944287332542662
1577854800000000000,0,-1,0,-6.68980598449707,6.7230377197265625,0,0,0.09743984457634534,0.07479769843821911,3.9025601554236546,3.925202301561781
1577858400000000000,0,-1,0,-6.6888275146484375,6.830075263977051,0,0,0.09201576289949136,0.0752221055491735,3.9079842371005085,3.9247778944508265
1577862000000000000,0,-1,0,-6.704183578491211,6.738334655761719,0,0,0.10507055348269664,0.08642637445679649,3.8949294465173034,3.9135736255432034
1577865600000000000,0,-1,0,-6.694953918457031,6.821733474731445,0,0,0.09995275580848059,0.07986480298289701,3.9000472441915193,3.920135197017103
1577869200000000000,0,-1,0,-6.721248626708984,6.723299026489258,0,0,0.12058166500714666,0.10618536173387033,3.8794183349928533,3.8938146382661296
1577872800000000000,0,-1,0,-6.70765495300293,6.745891571044922,0,0,0.11181259472748148,0.093886254905466,3.8881874052725185,3.906113745094534
1577876400000000000,0,-1,0,-6.733369827270508,6.474948406219482,0,0,0.13711585441934326,0.125576359298345,3.8628841455806566,3.874423640701655
1577880000000000000,0,-1,0,-6.721820831298828,6.71823263168335,0,0,0.12099912247201998,0.10873352624194711,3.87900087752798,3.8912664737580527
1577883600000000000,0,-1,0,-6.738121032714844,6.519804000854492,0,0,0.13492567381505338,0.1168375139337753,3.8650743261849465,3.8831624860662246
1577887200000000000,0,-1,0,-6.707492828369141,6.7797441482543945,0,0,0.11198280789299539,0.09798967906974487,3.8880171921070046,3.902010320930255
1577890800000000000,0,-1,0,-6.722724914550781,6.507892608642578,0,0,0.1415214521780902,0.14790844863858624,3.85847854782191,3.8520915513614136
1577894400000000000,0,-1,0,-6.666082382202148,6.817747116088867,0,0,0.08542719197032357,0.06644551321046131,3.914572808029676,3.933554486789539
1577898000000000000,0,-1,0,-6.712890625,6.767529010772705,0,0,0.11870808619880475,0.1089785377575901,3.881291913801195,3.89102146224241
1577901600000000000,0,-1,0,-6.727603912353516,6.6964311599731445,0,0,0.12340074394076568,0.10785986757124609,3.8765992560592344,3.892140132428754
1577908800000000000,0,-1,0,-6.731575012207031,6.574220657348633,0,0,0.1291550947886389,0.1166781383358961,3.870844905211361,3.883321861664104
1577916000000000000,0,-1,0,-6.738883972167969,6.544486045837402,0,0,0.14356088620339832,0.1302249306690035,3.856439113796602,3.8697750693309967
1577919600000000000,0,-1,0,-6.7136993408203125,6.74095344543457,0,0,0.11223532502621653,0.09105533252355624,3.8877646749737833,3.908944667476444
1577923200000000000,0,-1,0,-6.700323104858398,6.658295154571533,0,0,0.11931355434356422,0.10923461489927756,3.8806864456564356,3.8907653851007225
1577926800000000000,0,-1,0,-6.677639007568359,6.8020806312561035,0,0,0.09436926831277953,0.07518970398503474,3.9056307316872205,3.9248102960149653
1577930400000000000,0,-1,0,-6.690757751464844,6.814973831176758,0,0,0.10564577133851566,0.0830060339775875,3.8943542286614843,3.9169939660224125
1577934000000000000,0,-1,0,-6.693708419799805,6.782720565795898,0,0,0.11186901267942337,0.09321882507547918,3.8881309873205767,3.9067811749245207
1577937600000000000,0,-1,0,-6.728981018066406,6.706869125366211,0,0,0.13688834591948368,0.12568673850297046,3.8631116540805164,3.8743132614970297
1577941200000000000,0,-1,0,-6.718328475952148,6.761899948120117,0,0,0.12111675691916643,0.11028008502047178,3.8788832430808338,3.889719914979528
1577944800000000000,0,-1,0,-6.668741226196289,6.829690933227539,0,0,0.08670611167168117,0.06700524493169524,3.913293888328319,3.9329947550683046
1577948400000000000,0,-1,0,-6.683197021484375,6.868886947631836,0,0,0.09148787041501925,0.0727409191818781,3.908512129584981,3.927259080818122
1577952000000000000,0,-1,0,-6.668802261352539,6.846348762512207,0,0,0.08636808531418567,0.06835831558344789,3.9136319146858143,3.9316416844165523
1577955600000000000,0,-1,0,-6.689107894897461,6.831757068634033,0,0,0.09698466871535667,0.07442277732474879,3.903015331284643,3.925577222675251
1577959200000000000,0,-1,0,-6.705818176269531,6.753363609313965,0,0,0.1080122045716848,0.08572999916291554,3.891987795428315,3.9142700008370843
1577962800000000000,0,-1,0,-6.705038070678711,6.789885520935059,0,0,0.11252468955626117,0.09493691698031455,3.887475310443739,3.9050630830196855
1577966400000000000,0,-1,0,-6.723493576049805,6.733962059020996,0,0,0.1322715303526189,0.12523605980120506,3.867728469647381,3.874763940198795
1577970000000000000,0,-1,0,-6.722158432006836,6.676873207092285,0,0,0.13587722129823385,0.13303310618321104,3.8641227787017662,3.866966893816789
1577973600000000000,0,-1,0,-6.675809860229492,6.849949836730957,0,0,0.09270577932793124,0.0719306838039682,3.907294220672069,3.928069316196032
1577977200000000000,0,-1,0,-6.701900482177734,6.788455486297607,0,0,0.11311573146747984,0.08954557813625848,3.88688426853252,3.9104544218637414
1577980800000000000,0,-1,0,-6.720632553100586,6.712067604064941,0,0,0.1327810804296877,0.12683760046729367,3.867218919570312,3.8731623995327062
1577984400000000000,0,-1,0,-6.690244674682617,6.667922496795654,0,0,0.11212743368165938,0.10660963409012494,3.8878725663183404,3.893390365909875
1577988000000000000,0,-1,0,-6.68150520324707,6.859683513641357,0,0,0.09031015500454742,0.07507947609059856,3.9096898449954525,3.9249205239094014
1577991600000000000,0,-1,0,-6.673069000244141,6.837746620178223,0,0,0.08298248241937364,0.06668739264964452,3.9170175175806263,3.9333126073503557
1577995200000000000,0,-1,0,-6.67822265625,6.860042095184326,0,0,0.08746099449757606,0.06822576651429056,3.912539005502424,3.9317742334857093
1578002400000000000,0,-1,0,-6.707178115844727,6.687800407409668,0,0,0.11434737807665647,0.1082919203141534,3.8856526219233434,3.8917080796858468
1578006000000000000,0,-1,0,-6.724025726318359,6.6684064865112305,0,0,0.1360517400319613,0.12888468377741352,3.863948259968039,3.8711153162225864
1578009600000000000,0,-1,0,-6.677188873291016,6.799287796020508,0,0,0.09053315001421978,0.07424682376274791,3.90946684998578,3.925753176237252
1578013200000000000,0,-1,0,-6.7156524658203125,6.777949333190918,0,0,0.11210657749659172,0.09639022033297702,3.8878934225034083,3.903609779667023
1578016800000000000,0,-1,0,-6.707801818847656,6.712838172912598,0,0,0.11442023051645053,0.0999804184717794,3.8855797694835497,3.9000195815282206
1578020400000000000,0,-1,0,-6.723636627197266,6.670774936676025,0,0,0.13317758129322838,0.13399196697579138,3.8668224187067715,3.8660080330242086
1578024000000000000,0,-1,0,-6.670951843261719,6.6499176025390625,0,0,0.09621467280575638,0.0856421121049394,3.9037853271942438,3.9143578878950605
1578027600000000000,0,-1,0,-6.688505172729492,6.772714614868164,0,0,0.1047010197039627,0.0914569232877775,3.895298980296037,3.9085430767122227
1578031200000000000,0,-1,0,-6.718427658081055,6.559607982635498,0,0,0.1389574583488214,0.13406385360882006,3.8610425416511784,3.86593614639118
1578034800000000000,0,-1,0,-6.722278594970703,6.657259941101074,0,0,0.1382919842860197,0.11883749280368933,3.8617080157139805,3.8811625071963105
1578038400000000000,0,-1,0,-6.77006721496582,6.232903480529785,0,0,0.20539048342669794,0.22238905082490537,3.7946095165733023,3.7776109491750947
1578042000000000000,0,-1,0,-6.766313552856445,6.354788303375244,0,0,0.18392059577516806,0.1721718902881928,3.816079404224832,3.827828109711807
1578045600000000000,0,-1,0,-6.810895919799805,4.856600761413574,0,0,0.35228796077226093,0.32033613233344416,3.647712039227739,3.679663867666556
1578049200000000000,0,-1,0,-6.774925231933594,6.094788551330566,0,0,0.2233106789763216,0.21101248763793296,3.7766893210236785,3.788987512362067
1578052800000000000,0,-1,0,-6.754022598266602,6.403536796569824,0,0,0.17997955590309295,0.1776528781260609,3.820020444096907,3.822347121873939
1578056400000000000,0,-1,0,-6.762449264526367,6.274091720581055,0,0,0.1882558441241263,0.20261371182757448,3.8117441558758736,3.7973862881724254
1578060000000000000,0,-1,0,-6.75300407409668,6.27354621887207,0,0,0.17639614381316512,0.17326814856924522,3.823603856186835,3.826731851430755
1578063600000000000,0,-1,0,-6.740293502807617,6.625795364379883,0,0,0.1419912730377602,0.11867009274654204,3.8580087269622396,3.881329907253458
1578067200000000000,0,-1,0,-6.751869201660156,6.604964256286621,0,0,0.14784328568247734,0.1299423701646029,3.852156714317523,3.8700576298353973
1578070800000000000,0,-1,0,-6.765953063964844,6.392786026000977,0,0,0.17013180940715356,0.1549824653516746,3.8298681905928467,3.8450175346483255
1578074400000000000,0,-1,0,-6.764339447021484,6.296884536743164,0,0,0.18606635611082922,0.1696368464975782,3.813933643889171,3.8303631535024216
1578078000000000000,0,-1,0,-6.715387344360352,6.482972145080566,0,0,0.1263835067447324,0.10047270853740695,3.8736164932552675,3.899527291462593
1578081600000000000,0,-1,0,-6.6973724365234375,6.659459114074707,0,0,0.10146788393313522,0.09287817461779695,3.898532116066865,3.907121825382203
1578088800000000000,0,-1,0,-6.680795669555664,6.736713409423828,0,0,0.09192200928961648,0.06893446822388578,3.9080779907103835,3.931065531776114
1578092400000000000,0,-1,0,-6.680543899536133,6.5726423263549805,0,0,0.09837858936190919,0.09148776703000613,3.9016214106380906,3.908512232969994
1578096000000000000,0,-1,0,-6.692468643188477,6.629784107208252,0,0,0.10925578412042387,0.09224199161050432,3.890744215879576,3.9077580083894956
1578099600000000000,0,-1,0,-6.7111663818359375,6.624003887176514,0,0,0.12162712611577203,0.10645000307612848,3.878372873884228,3.8935499969238716
1578103200000000000,0,-1,0,-6.7079315185546875,6.5055389404296875,0,0,0.13309438650871724,0.11815277969507973,3.8669056134912827,3.88184722030492
1578106800000000000,0,-1,0,-6.694133758544922,6.670684337615967,0,0,0.10362720987850099,0.09670518408594905,3.896372790121499,3.903294815914051
1578110400000000000,0,-1,0,-6.670555114746094,6.554571151733398,0,0,0.10318393145765102,0.09097256452562107,3.896816068542349,3.909027435474379
1578114000000000000,0,-1,0,-6.718000411987305,6.5491132736206055,0,0,0.13979723069814365,0.126984146742037,3.860202769301856,3.873015853257963
1578117600000000000,0,-1,0,-6.74151611328125,6.576501846313477,0,0,0.15322850078613726,0.15189977802193821,3.8467714992138626,3.848100221978062
1578121200000000000,0,-1,0,-6.7508544921875,6.43620491027832,0,0,0.1703696971290587,0.17956618063324054,3.8296303028709415,3.8204338193667593
1578124800000000000,0,-1,0,-6.729148864746094,6.583283424377441,0,0,0.1423883046051237,0.14137848880043252,3.8576116953948763,3.8586215111995674
1578128400000000000,0,-1,0,-6.749544143676758,6.464353561401367,0,0,0.16726800122289134,0.17697400611534128,3.8327319987771085,3.823025993884659
1578132000000000000,0,-1,0,-6.772891998291016,6.388920783996582,0,0,0.1798792250374676,0.1783625502809426,3.8201207749625326,3.8216374497190575
1578135600000000000,0,-1,0,-6.725040435791016,6.707135200500488,0,0,0.12436046122766377,0.12125354690278682,3.875639538772336,3.878746453097213
1578139200000000000,0,-1,0,-6.73090934753418,6.674420356750488,0,0,0.14279098177303773,0.13611249189765756,3.8572090182269623,3.8638875081023425
1578142800000000000,0,-1,0,-6.719451904296875,6.677023887634277,0,0,0.12879189580150371,0.12213918625229596,3.8712081041984963,3.877860813747704
1578146400000000000,0,-1,0,-6.750286102294922,6.425217151641846,0,0,0.1646384608913704,0.17674397963587565,3.8353615391086295,3.8232560203641244
1578150000000000000,0,-1,0,-6.73548698425293,6.527204513549805,0,0,0.14996165684766477,0.16062424849275067,3.850038343152335,3.8393757515072493
1578153600000000000,0,-1,0,-6.733545303344727,6.676589012145996,0,0,0.13883288548927702,0.13817937580982115,3.861167114510723,3.861820624190179
1578157200000000000,0,-1,0,-6.708980560302734,6.755967140197754,0,0,0.11003429198517382,0.09563607783745309,3.889965708014826,3.904363922162547
